# id     id_3DHST   SNR_IR   goodArea   z_IR     dL        Mstar           xfAGN     xeAGN     SFR_IR   eSFR_IR   SFR_UV       S1400        S1700        SFR_UV1400   SFR_UV1700   SFR_UV_from_Mstar   SFR_UV_for_noUV_noMstar   SFR_UV_for_AGN   SFR_total   SFR_UV_method   SFR_IR/SFR_total     
  16077  4759       5.82     1          1.214    8221.65   3.7319999E10    4.369     4.369     19.63    4.133     1.31737      2.01236E-7   2.29706E-7   1.31737      1.50374      0.619729            -99.0                     -99.0            20.9474     1.0             0.9371091400364724   
  16121  4846       10.59    1          3.742    32801.3   1.74599995E11   48.12     48.12     446.2    42.14     7.84749      7.53122E-8   1.16266E-7   7.84749      12.1148      1.62431             -99.0                     -99.0            454.047     1.0             0.9827176481729865   
  16197  4252       8.117    1          0.6385   3699.69   7.7970002E9     0.4968    0.4968    5.487    0.676     1.56595      1.18131E-6   1.65435E-6   1.56595      2.19301      1.55109             -99.0                     -99.0            7.05295     1.0             0.7779723378160911   
  16200  4448       9.629    1          1.261    8621.33   4.9200001E10    3.313     3.313     34.44    3.577     3.23297      4.49128E-7   5.23079E-7   3.23297      3.7653       0.738435            -99.0                     -99.0            37.673      1.0             0.9141825710721205   
  16202  4484       10.01    1          0.874    5454.39   2.09899991E10   2.472     2.472     12.69    1.267     0.235169     8.16214E-8   1.39222E-7   0.235169     0.401127     0.896694            -99.0                     -99.0            12.9252     1.0             0.9818029895088664   
  16248  4478       12.74    1          2.084    16098.7   7.1110001E10    49.57     49.57     137.6    33.67     0.698594     2.78328E-8   3.56551E-8   0.698594     0.894929     1.76163             -99.0                     -99.0            138.299     1.0             0.9949457335194035   
  16251  4183       40.99    1          0.5284   2935.95   1.66700001E10   2.34      2.34      17.89    1.18      0.476402     5.70682E-7   8.09591E-7   0.476402     0.675842     1.74542             -99.0                     -99.0            18.3664     1.0             0.9740613293840928   
  16264  4318       5.095    1          0.7473   4490.73   6.4860001E9     0.7138    0.7138    4.669    0.9164    2.49992      1.28E-6      1.50969E-6   2.49992      2.94852      1.70788             -99.0                     -99.0            7.16892     1.0             0.6512835964134067   
  16268  4117       11.24    1          1.502    10724.7   2.35499995E11   7.718     7.718     68.4     16.94     0.258646     2.32195E-8   4.79898E-8   0.258646     0.534568     0.163783            -99.0                     -99.0            68.6586     1.0             0.9962335381146717   
  16284  4207       14.77    1          0.5177   2863.76   1.12699996E10   0.9692    0.9692    5.66     0.3832    0.909354     1.14492E-6   1.23345E-6   0.909354     0.979663     0.955263            -99.0                     -99.0            6.56935     1.0             0.8615768683355279   
  16286  4326       12.03    1          1.531    10983.3   5.7799999E10    37.55     37.55     68.83    11.6      1.56854      1.34259E-7   1.791E-7     1.56854      2.09242      1.17782             -99.0                     -99.0            70.3985     1.0             0.9777196957321533   
  16289  4267       5.493    1          0.7898   4809.11   1.659E8         1.459     1.459     6.992    3.368     0.747555     3.33756E-7   2.9409E-7    0.747555     0.658711     1.56105             -99.0                     -99.0            7.73955     1.0             0.9034116970624907   
  16332  -99        14.95    1          3.551    30803.6   0.0             140.5     140.5     594.8    163.5     64.9849      -99.0        -99.0        -99.0        -99.0        -99.0               64.9849                   -99.0            659.785     3.0             0.9015057935539608   
  16433  4020       6.721    1          0.9542   6085.42   1.74600008E10   24.26     4.952     7.515    1.187     0.821052     5.48346E-8   9.66038E-8   0.196661     0.346464     0.687174            -99.0                     0.821052         8.33605     4.0             0.9015061090084632   
  16456  3789       12.28    1          0.514    2838.88   2.83099996E10   0.4228    0.4228    4.346    0.3538    0.428735     5.49301E-7   6.92564E-7   0.428735     0.540554     0.20201             -99.0                     -99.0            4.77474     1.0             0.9102066290520531   
  16466  3990       8.759    1          2.365    18807.8   5.2720001E10    9.141     9.141     163.9    26.21     0.969497     2.83E-8      4.95445E-8   0.969497     1.69729      3.19017             -99.0                     -99.0            164.869     1.0             0.9941226064329862   
  16501  3791       6.364    1          0.956    6099.75   1.23599995E10   2.721     2.447     12.91    2.029     0.524676     1.45607E-7   2.32773E-7   0.524676     0.838766     1.9147              -99.0                     -99.0            13.4347     1.0             0.9609444200465959   
  16543  3630       88.16    1          0.4192   2217.88   1.592E10        2.073     2.073     24.46    0.3472    0.336418     7.06187E-7   7.57584E-7   0.336418     0.360904     2.54528             -99.0                     -99.0            24.7964     1.0             0.9864335145424337   
  16576  3799       6.653    1          1.261    8621.33   1.208E10        2.096     2.096     23.54    3.538     0.456926     6.34766E-8   1.02306E-7   0.456926     0.736436     3.60506             -99.0                     -99.0            23.9969     1.0             0.9809600406719201   
  16656  3369       5.466    1          0.4097   2157.62   1.38700001E10   0.3259    0.3259    1.285    0.2351    0.776835     1.72304E-6   1.78614E-6   0.776835     0.805285     0.16218             -99.0                     -99.0            2.06183     1.0             0.6232327592478526   
  16681  3441       18.64    1          2.435    19492.1   2.14800007E11   50.19     50.19     340.3    75.46     0.178163     4.8419E-9    2.50002E-8   0.178163     0.91991      0.92686             -99.0                     -99.0            340.478     1.0             0.9994772055756906   
  16703  2921       12.04    1          0.8457   5235.45   2.05100007E11   11.45     11.45     16.7     3.319     1.47253      5.54718E-7   5.9934E-7    1.47253      1.59098      0.0485249           -99.0                     -99.0            18.1725     1.0             0.9189709726234695   
  16774  3186       6.362    1          1.673    12265.0   1.86999996E11   4.873     4.873     99.0     15.56     3.11641      2.13911E-7   3.0095E-7    3.11641      4.38446      0.327384            -99.0                     -99.0            102.116     1.0             0.9694856829488033   
  16775  3223       8.845    1          2.316    18330.9   9.8160001E10    43.09     43.09     280.0    57.23     3.06675      9.4238E-8    1.14851E-7   3.06675      3.73754      2.2827              -99.0                     -99.0            283.067     1.0             0.9891651093204082   
  16865  2851       40.48    1          0.475    2579.41   4.0919998E10    3.916     3.916     10.96    0.8371    2.87493      4.46172E-6   4.9676E-6    2.87493      3.20089      0.304159            -99.0                     -99.0            13.8349     1.0             0.7921994376540489   
  16907  2909       9.367    1          1.08     7103.51   1.95900006E10   1.768     1.768     24.35    2.6       2.87442      5.88194E-7   7.74961E-7   2.87442      3.78713      1.89518             -99.0                     -99.0            27.2244     1.0             0.8944182424589707   
  16967  2896       22.92    1          2.02     15491.0   8.5500002E10    7.736     7.736     245.7    10.72     3.42994      1.47586E-7   2.13308E-7   3.42994      4.95733      2.43026             -99.0                     -99.0            249.13      1.0             0.9862320876650744   
  16980  2739       18.88    1          0.841    5199.28   2.76699996E10   2.568     2.568     25.75    1.364     0.212033     8.09904E-8   1.75781E-7   0.212033     0.460196     1.23585             -99.0                     -99.0            25.962      1.0             0.9918342192435098   
  16984  2692       43.72    1          0.5132   2833.51   9.5929999E9     3.184     3.184     20.5     11.39     0.207289     2.66589E-7   3.08862E-7   0.207289     0.240158     4.33528             -99.0                     -99.0            20.7073     1.0             0.9899890376823632   
  17002  2831       10.71    1          2.41     19247.3   4.9200001E10    89.39     89.39     225.1    84.37     10.5779      2.94831E-7   4.17238E-7   10.5779      14.9695      4.82641             -99.0                     -99.0            235.678     1.0             0.9551167270598019   
  17021  2717       5.493    1          1.973    15047.0   2.24899994E10   3.395     3.395     76.1     13.85     53.3142      2.43141E-6   2.86398E-6   53.3142      62.7992      4.88202             -99.0                     -99.0            129.414     1.0             0.5880352975721329   
  17050  2424       81.24    1          0.4335   2309.33   1.95900006E10   3.771     3.771     18.08    1.049     0.304992     5.90517E-7   7.09487E-7   0.304992     0.366438     1.40718             -99.0                     -99.0            18.385      1.0             0.9834103889039977   
