# ID                            RA               DEC  
  EGSIRAC_J141423.74+515713.8   213.5989301      51.9538539      
  EGSIRAC_J141423.83+520209.4   213.5993266      52.0359495      
  EGSIRAC_J141423.91+515957.1   213.5996456      51.9992005      
  EGSIRAC_J141423.91+515859.1   213.5996553      51.9830851      
  EGSIRAC_J141423.93+515742.6   213.5997489      51.9618523      
  EGSIRAC_J141423.94+520227.6   213.5997587      52.0410229      
  EGSIRAC_J141424.00+520151.5   213.6000026      52.0309887      
  EGSIRAC_J141424.02+520204.6   213.6001147      52.0346372      
  EGSIRAC_J141424.06+515710.5   213.6002726      51.9529229      
  EGSIRAC_J141424.11+515914.3   213.6004757      51.9873173      
  EGSIRAC_J141424.11+515940.6   213.6004841      51.9946265      
  EGSIRAC_J141424.13+515802.3   213.6005787      51.9673284      
  EGSIRAC_J141424.14+515929.0   213.6006075      51.9913965      
  EGSIRAC_J141424.16+515851.4   213.6006826      51.9809646      
  EGSIRAC_J141424.19+520141.2   213.6008185      52.0281228      
  EGSIRAC_J141424.23+520112.5   213.6009749      52.0201492      
  EGSIRAC_J141424.26+520134.8   213.601116       52.0263376      
  EGSIRAC_J141424.31+520014.4   213.6013159      52.004005       
  EGSIRAC_J141424.34+520003.4   213.6014482      52.0009511      
  EGSIRAC_J141424.35+515918.5   213.601488       51.9884803      
  EGSIRAC_J141424.36+515749.1   213.6015328      51.963648       
  EGSIRAC_J141424.38+520349.2   213.6015952      52.0636668      
  EGSIRAC_J141424.38+515957.6   213.6016082      51.9993401      
  EGSIRAC_J141424.39+515742.4   213.6016459      51.9617913      
  EGSIRAC_J141424.44+520020.3   213.6018578      52.0056529      
  EGSIRAC_J141424.48+520022.7   213.6020157      52.0063217      
  EGSIRAC_J141424.50+520122.9   213.6020833      52.0230364      
  EGSIRAC_J141424.55+515831.8   213.6023305      51.9755035      
  EGSIRAC_J141424.57+515859.6   213.6023906      51.9832405      
  EGSIRAC_J141424.61+520207.8   213.602569       52.0355254      
  EGSIRAC_J141424.61+515847.1   213.6025766      51.9797602      
  EGSIRAC_J141424.61+515927.2   213.6025812      51.9909135      
  EGSIRAC_J141424.68+520304.9   213.6028519      52.0513716      
  EGSIRAC_J141424.69+520330.5   213.6029097      52.0584908      
  EGSIRAC_J141424.72+520051.6   213.6030136      52.0143356      
  EGSIRAC_J141424.77+520203.7   213.6032202      52.0343788      
  EGSIRAC_J141424.77+515753.5   213.6032366      51.9648698      
  EGSIRAC_J141424.80+515812.5   213.6033509      51.9701425      
  EGSIRAC_J141424.81+520147.8   213.6033985      52.0299515      
  EGSIRAC_J141424.84+515745.5   213.6035116      51.9626431      
  EGSIRAC_J141424.85+515939.6   213.6035602      51.9943478      
  EGSIRAC_J141424.85+515856.2   213.6035628      51.9822952      
  EGSIRAC_J141424.91+520200.5   213.6037974      52.0334986      
  EGSIRAC_J141424.92+515728.1   213.6038516      51.9578233      
  EGSIRAC_J141424.94+520008.0   213.6039372      52.002241       
  EGSIRAC_J141424.95+520058.2   213.6039645      52.016171       
  EGSIRAC_J141424.98+515820.2   213.6040956      51.9722882      
  EGSIRAC_J141424.99+520040.3   213.6041354      52.0112025      
  EGSIRAC_J141425.01+520255.7   213.6042241      52.0488268      
  EGSIRAC_J141425.09+520016.7   213.6045792      52.0046566      
  EGSIRAC_J141425.11+515841.8   213.6046634      51.9782828      
  EGSIRAC_J141425.12+515850.6   213.6046857      51.9807367      
  EGSIRAC_J141425.14+520146.2   213.6047567      52.0295063      
  EGSIRAC_J141425.14+520020.7   213.6047879      52.0057523      
  EGSIRAC_J141425.16+520250.9   213.6048338      52.0474885      
  EGSIRAC_J141425.22+520204.5   213.6050926      52.0345839      
  EGSIRAC_J141425.25+515857.4   213.605216       51.9826157      
  EGSIRAC_J141425.29+515907.5   213.6053867      51.9854339      
  EGSIRAC_J141425.29+515743.3   213.6053889      51.9620442      
  EGSIRAC_J141425.33+515744.8   213.6055529      51.9624661      
  EGSIRAC_J141425.39+520157.2   213.6058105      52.0325779      
  EGSIRAC_J141425.44+520143.3   213.6060326      52.0286972      
  EGSIRAC_J141425.45+520002.7   213.606078       52.0007548      
  EGSIRAC_J141425.50+515753.7   213.6062808      51.9649411      
  EGSIRAC_J141425.51+515823.9   213.6062935      51.9733255      
  EGSIRAC_J141425.51+520136.2   213.6063299      52.0267405      
  EGSIRAC_J141425.53+520225.6   213.6063813      52.0404454      
  EGSIRAC_J141425.55+520113.0   213.6064661      52.020279       
  EGSIRAC_J141425.58+520153.1   213.6066018      52.0314375      
  EGSIRAC_J141425.61+515819.0   213.60674        51.9719476      
  EGSIRAC_J141425.61+520147.8   213.6067457      52.0299526      
  EGSIRAC_J141425.65+515724.8   213.6069136      51.9569051      
  EGSIRAC_J141425.67+520129.3   213.6069759      52.0248193      
  EGSIRAC_J141425.70+520057.2   213.6070939      52.0159014      
  EGSIRAC_J141425.75+520014.5   213.6073246      52.0040524      
  EGSIRAC_J141425.80+515830.9   213.6075018      51.9752763      
  EGSIRAC_J141425.80+515945.3   213.6075317      51.9959397      
  EGSIRAC_J141425.81+515733.5   213.6075712      51.9593317      
  EGSIRAC_J141425.86+520052.5   213.6077649      52.0146075      
  EGSIRAC_J141425.88+520242.0   213.6078518      52.0450229      
  EGSIRAC_J141426.00+515657.4   213.6083428      51.9492778      
  EGSIRAC_J141426.00+515708.3   213.6083718      51.952327       
  EGSIRAC_J141426.01+515815.4   213.6083897      51.9709718      
  EGSIRAC_J141426.03+515805.6   213.6084795      51.9682464      
  EGSIRAC_J141426.07+520205.7   213.6086553      52.0349247      
  EGSIRAC_J141426.09+515738.2   213.608713       51.9606383      
  EGSIRAC_J141426.09+520154.8   213.6087185      52.0319005      
  EGSIRAC_J141426.09+520144.0   213.608748       52.0289109      
  EGSIRAC_J141426.11+520012.7   213.6088259      52.0035394      
  EGSIRAC_J141426.12+515922.3   213.6088658      51.9895386      
  EGSIRAC_J141426.13+515748.1   213.6088958      51.9633882      
  EGSIRAC_J141426.19+515904.7   213.609151       51.9846657      
  EGSIRAC_J141426.24+515846.3   213.6093562      51.9795534      
  EGSIRAC_J141426.26+520332.0   213.6094526      52.0589         
  EGSIRAC_J141426.26+520106.8   213.6094558      52.018566       
  EGSIRAC_J141426.30+520342.3   213.6096241      52.0617624      
  EGSIRAC_J141426.31+515913.6   213.6096644      51.9871176      
  EGSIRAC_J141426.37+520050.8   213.6098915      52.0141323      
  EGSIRAC_J141426.47+520210.3   213.6103069      52.0361966      
  EGSIRAC_J141426.47+515929.7   213.6103129      51.9915949      
  EGSIRAC_J141426.49+520238.8   213.6103984      52.0441128      
  EGSIRAC_J141426.50+520156.9   213.610417       52.0324732      
  EGSIRAC_J141426.51+520152.1   213.6104709      52.0311527      
  EGSIRAC_J141426.53+520401.1   213.6105783      52.0669793      
  EGSIRAC_J141426.57+520258.3   213.6107357      52.0495418      
  EGSIRAC_J141426.60+520218.9   213.6108445      52.0385899      
  EGSIRAC_J141426.60+520042.9   213.6108747      52.0119417      
  EGSIRAC_J141426.61+515819.5   213.6108811      51.9720838      
  EGSIRAC_J141426.61+520138.7   213.6109018      52.0274183      
  EGSIRAC_J141426.61+520105.3   213.6109021      52.0181536      
  EGSIRAC_J141426.62+515944.5   213.6109433      51.9957065      
  EGSIRAC_J141426.65+520019.2   213.6110553      52.005335       
  EGSIRAC_J141426.65+515836.9   213.6110578      51.9769392      
  EGSIRAC_J141426.69+520224.1   213.6112372      52.0400418      
  EGSIRAC_J141426.70+515909.7   213.6112585      51.9860489      
  EGSIRAC_J141426.72+520248.3   213.6113691      52.0467502      
  EGSIRAC_J141426.72+520232.8   213.6113743      52.0424522      
  EGSIRAC_J141426.74+520049.4   213.611432       52.0137458      
  EGSIRAC_J141426.74+515724.2   213.6114497      51.9567406      
  EGSIRAC_J141426.77+520145.7   213.6115467      52.0293868      
  EGSIRAC_J141426.79+515854.5   213.6116251      51.9818112      
  EGSIRAC_J141426.82+520037.8   213.6117744      52.0105113      
  EGSIRAC_J141426.84+520230.1   213.611862       52.0417132      
  EGSIRAC_J141426.92+515814.0   213.612206       51.9705782      
  EGSIRAC_J141426.94+515718.3   213.6122755      51.9550869      
  EGSIRAC_J141426.95+520222.0   213.6123249      52.0394463      
  EGSIRAC_J141427.00+520053.5   213.6125025      52.014876       
  EGSIRAC_J141427.04+515842.7   213.6126781      51.9785309      
  EGSIRAC_J141427.07+515734.1   213.6127915      51.9594822      
  EGSIRAC_J141427.09+520225.8   213.6128989      52.0405174      
  EGSIRAC_J141427.09+515831.5   213.6129105      51.9754374      
  EGSIRAC_J141427.11+520003.3   213.6129607      52.0009217      
  EGSIRAC_J141427.12+520019.1   213.6130243      52.0053165      
  EGSIRAC_J141427.13+520151.3   213.6130785      52.0309435      
  EGSIRAC_J141427.14+515823.2   213.6131014      51.9731129      
  EGSIRAC_J141427.15+515837.3   213.6131528      51.9770371      
  EGSIRAC_J141427.16+515746.7   213.6131724      51.9629851      
  EGSIRAC_J141427.18+520139.6   213.6132545      52.0276681      
  EGSIRAC_J141427.19+520204.0   213.613319       52.0344461      
  EGSIRAC_J141427.23+520339.5   213.6134917      52.0609787      
  EGSIRAC_J141427.24+515850.5   213.6135249      51.9807212      
  EGSIRAC_J141427.27+515720.8   213.6136659      51.9558015      
  EGSIRAC_J141427.39+515826.0   213.6141307      51.9739144      
  EGSIRAC_J141427.40+520250.2   213.6141828      52.0472964      
  EGSIRAC_J141427.41+520113.5   213.6142401      52.0204396      
  EGSIRAC_J141427.41+515812.7   213.6142467      51.9701989      
  EGSIRAC_J141427.43+515858.2   213.6143208      51.9828575      
  EGSIRAC_J141427.48+515727.4   213.6145174      51.9576114      
  EGSIRAC_J141427.49+520127.0   213.6145596      52.0241888      
  EGSIRAC_J141427.50+520038.5   213.6146178      52.0107074      
  EGSIRAC_J141427.56+520231.4   213.6148418      52.042068       
  EGSIRAC_J141427.56+520026.9   213.6148631      52.0074813      
  EGSIRAC_J141427.58+520318.8   213.6149458      52.0552273      
  EGSIRAC_J141427.59+515916.5   213.6149903      51.9879426      
  EGSIRAC_J141427.60+515903.6   213.6150384      51.9843608      
  EGSIRAC_J141427.64+520210.5   213.6151687      52.0362515      
  EGSIRAC_J141427.67+515854.0   213.6153233      51.9816936      
  EGSIRAC_J141427.74+515923.2   213.6156081      51.9898008      
  EGSIRAC_J141427.77+520345.0   213.615744       52.0625261      
  EGSIRAC_J141427.79+520353.7   213.6158152      52.064935       
  EGSIRAC_J141427.81+515659.6   213.6158773      51.9499048      
  EGSIRAC_J141427.81+515928.0   213.615914       51.991117       
  EGSIRAC_J141427.86+515948.2   213.6160938      51.9967323      
  EGSIRAC_J141427.87+520109.2   213.6161615      52.0192464      
  EGSIRAC_J141427.88+520118.2   213.6162038      52.0217287      
  EGSIRAC_J141427.93+515854.8   213.6163769      51.98189        
  EGSIRAC_J141427.94+520102.5   213.6164351      52.0173805      
  EGSIRAC_J141428.00+515712.5   213.6166722      51.9534928      
  EGSIRAC_J141428.01+515918.0   213.6167379      51.9883462      
  EGSIRAC_J141428.02+520352.8   213.6167571      52.0646768      
  EGSIRAC_J141428.10+515657.7   213.6171106      51.9493705      
  EGSIRAC_J141428.10+520250.8   213.6171147      52.0474553      
  EGSIRAC_J141428.11+520054.8   213.617127       52.0152248      
  EGSIRAC_J141428.13+520347.1   213.6172167      52.0630991      
  EGSIRAC_J141428.13+520033.3   213.6172243      52.0092718      
  EGSIRAC_J141428.16+515835.1   213.6173554      51.9764232      
  EGSIRAC_J141428.17+515939.4   213.6173955      51.9942907      
  EGSIRAC_J141428.17+520013.2   213.6173964      52.0036797      
  EGSIRAC_J141428.19+520237.9   213.6174968      52.0438795      
  EGSIRAC_J141428.21+520050.0   213.6175731      52.0138914      
  EGSIRAC_J141428.27+515717.1   213.6178022      51.9547512      
  EGSIRAC_J141428.29+520125.7   213.6178965      52.0238087      
  EGSIRAC_J141428.32+520111.6   213.6180342      52.0198955      
  EGSIRAC_J141428.33+520305.8   213.6180494      52.0516124      
  EGSIRAC_J141428.34+515801.9   213.6181176      51.9672178      
  EGSIRAC_J141428.35+515756.3   213.618166       51.9656557      
  EGSIRAC_J141428.37+515729.1   213.61824        51.9580943      
  EGSIRAC_J141428.40+515912.6   213.6183357      51.986838       
  EGSIRAC_J141428.43+515725.6   213.6184667      51.9571129      
  EGSIRAC_J141428.44+515927.9   213.6185304      51.9911048      
  EGSIRAC_J141428.44+515655.8   213.6185335      51.9488468      
  EGSIRAC_J141428.46+520229.5   213.6186013      52.0415326      
  EGSIRAC_J141428.46+515753.2   213.6186047      51.9647932      
  EGSIRAC_J141428.47+515650.9   213.6186521      51.9474819      
  EGSIRAC_J141428.49+520235.6   213.6187481      52.0432316      
  EGSIRAC_J141428.51+515945.9   213.6188194      51.9960968      
  EGSIRAC_J141428.53+520022.0   213.6189133      52.0061344      
  EGSIRAC_J141428.54+515816.1   213.618943       51.9711447      
  EGSIRAC_J141428.56+515702.3   213.6190363      51.9506658      
  EGSIRAC_J141428.59+520201.9   213.6191519      52.0338741      
  EGSIRAC_J141428.61+520015.9   213.6192302      52.0044368      
  EGSIRAC_J141428.64+520415.1   213.6193382      52.0708834      
  EGSIRAC_J141428.66+520042.1   213.6194459      52.0117118      
  EGSIRAC_J141428.66+520035.0   213.6194513      52.0097384      
  EGSIRAC_J141428.67+520056.1   213.6194811      52.0156009      
  EGSIRAC_J141428.67+520128.5   213.6194982      52.02461        
  EGSIRAC_J141428.69+515927.7   213.6195426      51.991043       
  EGSIRAC_J141428.69+515807.8   213.6195651      51.9688351      
  EGSIRAC_J141428.71+515946.7   213.6196482      51.9963066      
  EGSIRAC_J141428.73+520335.7   213.6197396      52.0599388      
  EGSIRAC_J141428.81+515752.4   213.6200448      51.9645761      
  EGSIRAC_J141428.82+520146.9   213.6200885      52.0297035      
  EGSIRAC_J141428.82+520122.9   213.620102       52.0230373      
  EGSIRAC_J141428.82+520351.0   213.6201053      52.0641712      
  EGSIRAC_J141428.88+520248.8   213.6203403      52.0469076      
  EGSIRAC_J141428.88+520000.5   213.6203424      52.0001522      
  EGSIRAC_J141428.88+520104.8   213.6203591      52.0180242      
  EGSIRAC_J141428.91+520345.7   213.6204705      52.0627148      
  EGSIRAC_J141428.94+515810.2   213.6205991      51.9695257      
  EGSIRAC_J141428.96+520117.2   213.6206897      52.0214693      
  EGSIRAC_J141428.99+515650.2   213.6208323      51.9472816      
  EGSIRAC_J141429.02+520043.3   213.6209454      52.0120524      
  EGSIRAC_J141429.04+520209.9   213.6210091      52.0361056      
  EGSIRAC_J141429.07+515727.0   213.621162       51.9575007      
  EGSIRAC_J141429.10+515706.9   213.6212753      51.9519245      
  EGSIRAC_J141429.11+520121.0   213.6213261      52.0225055      
  EGSIRAC_J141429.14+515731.8   213.6214404      51.9588583      
  EGSIRAC_J141429.14+515717.1   213.6214561      51.9547556      
  EGSIRAC_J141429.19+515836.3   213.621626       51.9767553      
  EGSIRAC_J141429.20+515856.6   213.621703       51.9824119      
  EGSIRAC_J141429.25+515921.2   213.6218749      51.9892316      
  EGSIRAC_J141429.29+515648.2   213.6220636      51.9467257      
  EGSIRAC_J141429.29+520339.9   213.6220652      52.0610884      
  EGSIRAC_J141429.31+520147.0   213.6221481      52.029737       
  EGSIRAC_J141429.32+520031.9   213.6221909      52.0088829      
  EGSIRAC_J141429.35+515754.0   213.6222957      51.9650123      
  EGSIRAC_J141429.37+515723.2   213.622384       51.9564542      
  EGSIRAC_J141429.39+520225.6   213.6224724      52.0404565      
  EGSIRAC_J141429.40+515801.8   213.6225017      51.9671691      
  EGSIRAC_J141429.40+520217.6   213.6225109      52.0382369      
  EGSIRAC_J141429.40+520113.3   213.6225156      52.0203646      
  EGSIRAC_J141429.44+515846.1   213.622674       51.9794825      
  EGSIRAC_J141429.44+520107.0   213.6227012      52.0186144      
  EGSIRAC_J141429.48+515728.9   213.6228491      51.9580364      
  EGSIRAC_J141429.49+515738.7   213.6228762      51.9607639      
  EGSIRAC_J141429.55+520331.4   213.6231531      52.0587366      
  EGSIRAC_J141429.61+520024.8   213.6234052      52.0068928      
  EGSIRAC_J141429.69+520055.5   213.6237174      52.015444       
  EGSIRAC_J141429.70+520452.5   213.6237634      52.0812512      
  EGSIRAC_J141429.71+520244.3   213.6237937      52.0456506      
  EGSIRAC_J141429.71+520020.0   213.6238192      52.0055781      
  EGSIRAC_J141429.72+520304.3   213.6238415      52.0511969      
  EGSIRAC_J141429.72+515808.4   213.623848       51.9690214      
  EGSIRAC_J141429.73+520113.7   213.6238881      52.0204968      
  EGSIRAC_J141429.77+520022.0   213.6240612      52.0061373      
  EGSIRAC_J141429.79+520135.3   213.6241383      52.0264721      
  EGSIRAC_J141429.79+520014.4   213.6241447      52.0040231      
  EGSIRAC_J141429.81+520428.4   213.6242427      52.0745772      
  EGSIRAC_J141429.87+520218.3   213.6244804      52.0384222      
  EGSIRAC_J141429.97+520049.5   213.6249155      52.0137693      
  EGSIRAC_J141429.98+520448.2   213.6249259      52.0800662      
  EGSIRAC_J141430.05+515846.4   213.6252232      51.9795709      
  EGSIRAC_J141430.07+515912.4   213.625314       51.9868019      
  EGSIRAC_J141430.09+520422.2   213.6254051      52.0728453      
  EGSIRAC_J141430.10+515835.0   213.6254409      51.9764001      
  EGSIRAC_J141430.12+515749.3   213.6255301      51.9637103      
  EGSIRAC_J141430.14+520326.8   213.6256221      52.057471       
