#      id           ra           de         z        ez      z_sp        z_op          fK         dfK        fch1       dfch1        fch2       dfch2        fch3       dfch3        fch4       dfch4         f24        df24         f16        df16        f100       df100        f160       df160        f250       df250        f350       df350        f500       df500        f850       df850       f1160      df1160       f20cm      df20cm         SNR       Mstar         SFR        eSFR        sSFR    goodArea    Type_AGN    Type_SED    Type_FIR
#
16960      188.9984131   62.1479263     2.786    0.2145        -1      2.67    0.0003945   3.945e-05    0.001013     4.6e-05     0.00121     8.7e-05    0.000684    0.000578    0.001808    0.000711    0.006782    0.009505         -99       1e+10   1.792e-05       0.512   1.745e-05       1.589       2.518       3.467       3.586       4.762         -99       1e+10      0.3674       1.669      0.2858      0.9695    0.007108    0.002741       1.109   5.754e+08       125.4       113.1       217.9           0           0           1           0
16967      189.1542816   62.1478767      2.02        -1      2.02      2.01     0.005297   0.0005297     0.01082     4.1e-05     0.01396     6.5e-05     0.01996    0.000438     0.01523    0.000532      0.3547     0.01161     0.04889    0.005983       2.455      0.4217       7.633      0.7091       17.57       1.359       18.72       1.669       15.66       1.812       2.666       1.264       1.278      0.6694      0.0901      0.0054       22.92    8.55e+10       245.7       10.72       2.874           1           1          -1           1
16971      189.0918427   62.1474304     1.016        -1     1.016         1      0.03048    0.003048     0.04616       5e-05      0.0334     6.9e-05     0.02324    0.000432     0.01652    0.000537     0.02678    0.003452   1.903e-10    0.008546   1.792e-05      0.3488   1.745e-05       0.931         -99       1e+10         -99       1e+10         -99       1e+10         -99       1e+10         -99       1e+10    0.001409    0.002637           0   4.698e+10       1.752       1.752     0.03729           1           0           0           0
16980      189.1270905   62.1475182     0.841        -1     0.841      1.21      0.04325    0.004325     0.06746     5.4e-05     0.05148     7.3e-05      0.0516    0.000439     0.04563    0.000538      0.3862     0.01231      0.2999     0.01038       3.836      0.3433       11.28      0.8228       11.51       2.473       10.28       2.315       5.122         3.3         -99       1e+10         -99       1e+10      0.0616      0.0057       18.88   2.767e+10       25.75       1.364      0.9307           1           1          -1           1
16981      189.1354065   62.1474190     0.501       0.5        -1       -99          -99       1e+10     0.00898     4.1e-05     0.00589     6.4e-05    0.004836    0.000431    0.003336    0.000534      0.0262    0.002519     0.01796    0.006607   1.792e-05      0.3748       1.396      0.7324         -99       1e+10         -99       1e+10         -99       1e+10         -99       1e+10         -99       1e+10   0.0004363    0.002505       1.906       1e-99       1.792       1.792         -99           1           0           0           0
16982      189.1657715   62.1476479     1.152        -1     1.152      1.17       0.0052     0.00052    0.008072     4.1e-05    0.006489     6.5e-05    0.004551    0.000432     0.00419    0.000531     0.03262    0.005942     0.02881    0.006679      0.4127      0.4061     0.05839      0.8741         -99       1e+10         -99       1e+10         -99       1e+10         -99       1e+10         -99       1e+10    0.002678     0.00255       1.018    5.37e+09       5.784       5.682       1.077           1           0          -1           0
16984      189.3032532   62.1475677    0.5132      0.13        -1      0.52      0.05702    0.005702     0.04644       7e-05     0.04068    0.000121     0.03998    0.000724     0.07457    0.000904      0.2731    0.008289       0.221     0.02874       14.84      0.3826       20.27       1.039       13.07       2.585        4.22       4.407         -99       1e+10         -99       1e+10         -99       1e+10      0.0564      0.0058       43.72   9.593e+09        20.5       11.39       2.137           1           0           0           1
16986      189.0504608   62.1474419     1.695     0.065        -1      1.89    0.0007178   7.178e-05    0.001858     3.9e-05    0.001855     6.3e-05    0.000261    0.000428     0.00103    0.000534     0.02538    0.004392         -99       1e+10      0.5615      0.3812      0.7179         1.5         -99       1e+10         -99       1e+10         -99       1e+10         -99       1e+10         -99       1e+10   0.0001038    0.002668       1.549    7.62e+09       13.02       8.405       1.709           0           0           0           0
16987      189.0792389   62.1472855      0.89    0.1701        -1      0.89     0.001888   0.0001888    0.005456       4e-05    0.003987     6.4e-05    0.003436     0.00043    0.002029    0.000538     0.01377    0.002981   1.903e-10    0.009029      0.4928      0.3237       2.727       1.432         -99       1e+10         -99       1e+10         -99       1e+10         -99       1e+10         -99       1e+10    0.003719    0.002627       2.438   1.995e+09       3.714       2.952       1.862           1           0           0           0
16996      189.0597229   62.1471214      1.87     0.258        -1      1.87     0.005702   0.0005702     0.01416     4.2e-05     0.01626     6.6e-05     0.01405    0.000432     0.01212    0.000535     0.03976     0.00516     0.05531     0.01125      0.9439      0.3466       2.984      0.9016       8.314       1.066       4.095       4.443         -99       1e+10    0.005208       1.858       1.047      0.3621      0.0138      0.0028       9.405   6.338e+10       95.81       34.31       1.512           0           0           0           1
17002      189.2233887   62.1472816      2.41     0.307        -1      2.41     0.004246   0.0004246    0.008121     3.9e-05     0.01022     6.6e-05     0.01347    0.000421     0.01215    0.000514      0.1384    0.006204    0.002532    0.009138       2.015      0.3774       3.433      0.9031       9.453         1.4       12.14       4.133       3.757       2.036      0.1046        1.24       1.911      0.5098      0.0209      0.0025       10.71    4.92e+10       225.1       84.37       4.575           1           0           0           1
17003      189.2399445   62.1473465      1.83     0.255        -1      1.83    0.0008241   8.241e-05     0.00167     3.8e-05    0.001927     6.4e-05    0.001907    0.000423    0.001663    0.000516     0.01954    0.003425    0.006639    0.009138      0.8059      0.5072   1.745e-05       1.155         -99       1e+10         -99       1e+10         -99       1e+10         -99       1e+10         -99       1e+10    0.003549    0.002542       1.589   6.791e+09       10.46       6.583        1.54           1           0           0           0
17011      189.2623291   62.1469688     1.861     0.122        -1      2.01     0.002168   0.0002168     0.00483     4.3e-05    0.005375     7.5e-05    0.004705    0.000474    0.003748    0.000586     0.02044    0.003597   1.903e-10     0.00778      0.2198      0.3485   1.745e-05      0.7556         -99       1e+10         -99       1e+10         -99       1e+10         -99       1e+10         -99       1e+10     0.00307    0.002573       0.631   1.592e+10       8.852       14.03       0.556           1           0           0           0
17016      188.9657593   62.1460686      1.77     0.249        -1      1.77     0.007447   0.0007447    0.005214    0.000154    0.006263    0.000333         -99       1e+10    0.004419    0.002728     0.03469     0.01078         -99       1e+10      0.3414      0.6048       1.291       1.345         -99       1e+10         -99       1e+10         -99       1e+10         -99       1e+10         -99       1e+10     0.00181    0.002839       1.113   1.556e+10        22.7        20.4       1.459           0           0           0           0
17017      188.9962463   62.1466675    0.5314      0.13        -1      0.54      0.01837    0.001837     0.01229     5.2e-05     0.01063     9.3e-05    0.009394     0.00062     0.01375    0.000741     0.03972    0.006392         -99       1e+10       2.228      0.5089       4.548       1.122       5.325       3.176         -99       1e+10         -99       1e+10         -99       1e+10         -99       1e+10    0.004516    0.002744       6.197   3.388e+09       4.693       2.804       1.385           0           0           0           1
17018      189.1778107   62.1468773     1.996     0.198        -1      1.93     0.003499   0.0003499    0.005909     4.1e-05    0.007189     6.6e-05    0.007057    0.000431    0.004768    0.000533     0.06056    0.007571     0.01151    0.008681      0.2287      0.3694    0.003212      0.6635         -99       1e+10         -99       1e+10         -99       1e+10         -99       1e+10         -99       1e+10   0.0003302    0.002449       0.619   4.698e+10       25.52       41.23      0.5432           1           0           0           0
