# id    ra            dec          zSpec    zQuality   zssn  
  7063  189.558075    62.2638092   -1.0     -99        -99   
  7065  189.009201    62.2637215   -1.0     -1         81    
  7079  189.3846283   62.2638435   -1.0     -99        -99   
  7092  189.2936707   62.2631645   -1.0     -99        -99   
  7093  189.3279877   62.2638359   -1.0     -99        -99   
  7098  189.5851288   62.2635956   -1.0     -999       -99   
  7099  189.1063232   62.2634659   0.795    1          72    
  7101  189.1455078   62.2635536   0.8545   1          21    
  7107  189.4887085   62.2632561   0.4574   1          21    
  7114  189.2432709   62.2635193   0.4565   1          21    
  7131  189.2072296   62.2631073   -1.0     -1         81    
  7132  189.2992859   62.2631721   0.935    -1         81    
  7140  189.4813538   62.2630844   0.1888   -1         81    
  7143  189.0964355   62.2633438   -1.0     -99        -99   
  7145  189.1615906   62.2630997   0.9037   1          25    
  7149  189.2908478   62.2632179   -1.0     -99        -99   
  7150  189.3522034   62.2630653   0.691    1          21    
  7151  189.3533173   62.26231     0.6912   -1         81    
  7156  189.4125061   62.2616844   0.1891   1          21    
  7157  189.4145966   62.2629852   0.9917   1          21    
  7169  189.5823975   62.2623215   -1.0     -99        -99   
  7171  189.0143738   62.2626038   -1.0     -99        -99   
  7172  189.0431976   62.2626228   0.9456   -1         81    
  7173  189.0889587   62.2627411   1.241    -1         81    
  7178  189.3029175   62.2628365   0.936    1          23    
  7181  188.963562    62.2624893   -1.0     -99        -99   
  7185  189.1758575   62.262619    0.858    1          72    
  7188  189.3069153   62.2625542   -1.0     -99        -99   
  7189  189.3381195   62.2623558   0.7782   1          21    
  7194  189.0029449   62.2622528   1.447    1          72    
  7196  189.0936737   62.2623329   0.6393   1          21    
  7205  189.4183044   62.2624359   -1.0     -99        -99   
  7231  189.0698853   62.2620163   -1.0     1          72    
  7236  189.2613678   62.2621078   0.5124   1          21    
  7240  189.3708038   62.2617645   -1.0     -1         81    
  7246  189.4817505   62.2618103   0.4588   1          25    
  7248  189.0188599   62.2618027   -1.0     -99        -99   
  7249  189.0322876   62.2617798   -1.0     -99        -99   
  7256  189.329422    62.2619781   -1.0     -99        -99   
  7263  188.9950104   62.2616272   0.1085   -1         81    
  7266  189.0588684   62.2616005   2.0      1          34    
  7270  189.1642303   62.2617912   3.3625   1          106   
  7275  189.302948    62.2618103   0.5334   1          21    
  7282  189.5823059   62.2616959   -1.0     -99        -99   
  7289  189.2077789   62.2616196   0.9419   -1         81    
  7300  189.0731354   62.2612457   -1.0     -1         41    
  7320  189.1952972   62.2612762   0.917    1          21    
  7322  189.2450409   62.2612762   -1.0     -99        -99   
  7340  189.3726501   62.2611694   2.408    1          34    
  7346  189.4854431   62.2608795   1.686    1          72    
  7347  189.5003815   62.2609406   -1.0     -99        -99   
  7353  189.1672058   62.2609177   1.344    1          72    
  7359  189.0166321   62.2607231   -1.0     -99        -99   
  7367  189.3465881   62.2606583   2.2434   1          104   
  7368  189.3810577   62.2606392   1.489    1          72    
  7369  189.4569092   62.2605743   -1.0     -99        -99   
  7379  189.4898224   62.260437    -1.0     -99        -99   
  7380  189.52388     62.2603569   1.084    1          72    
  7381  189.5249481   62.259491    1.32     1          72    
  7385  188.9562073   62.2602005   2.203    -1         42    
  7386  188.9914246   62.2601891   0.376    -1         81    
  7387  188.9979401   62.2600327   0.528    1          72    
  7394  189.1375885   62.2604408   0.6816   1          21    
  7404  189.4168854   62.2603416   -1.0     -99        -99   
  7406  189.4313965   62.2602577   -1.0     -99        -99   
  7410  188.9581757   62.2602501   -1.0     -99        -99   
  7416  189.2179871   62.2603302   0.9395   1          25    
  7420  189.5093079   62.2599869   0.4569   1          21    
  7421  189.5113525   62.2596207   1.181    1          23    
  7426  188.9738464   62.2600212   -1.0     -99        -99   
  7438  189.3722229   62.2601433   0.8464   1          21    
  7449  189.350296    62.2598839   0.8507   1          21    
  7455  189.0169067   62.2596855   0.318    1          72    
  7472  189.1170807   62.2597198   -1.0     -99        -99   
  7482  189.4729462   62.2593918   -1.0     -99        -99   
  7487  189.070816    62.2592926   -1.0     -1         81    
  7489  189.1273346   62.259243    0.53     1          10    
  7493  189.2328033   62.2594833   0.8495   -1         81    
  7495  189.2590027   62.2595024   -1.0     -99        -99   
  7508  189.3730316   62.2592392   1.329    1          72    
  7510  189.4571686   62.25914     0.1632   1          21    
  7511  189.482132    62.2588196   0.2991   -1         81    
  7532  189.3334045   62.2580414   0.938    2          72    
  7533  189.3621063   62.2589874   -1.0     -99        -99   
  7540  189.0453186   62.2588005   0.9447   -1         81    
  7544  189.181366    62.2589684   0.847    1          4     
  7548  189.3906555   62.2588539   -1.0     -99        -99   
  7558  189.1860962   62.2587204   2.453    -1         81    
  7562  189.3053131   62.2588196   2.245    1          34    
  7568  188.9853973   62.2583542   -1.0     -1         81    
  7573  189.2231293   62.2586136   -1.0     -99        -99   
  7577  189.459198    62.2587166   -1.0     -99        -99   
  7579  189.5151215   62.2583885   -1.0     -99        -99   
  7582  189.0524597   62.2582359   2.203    1          34    
  7588  189.4095306   62.2582588   -1.0     -99        -99   
  7590  189.4679871   62.2582359   0.4541   1          25    
  7594  188.960083    62.2581673   -1.0     -99        -99   
  7598  189.0722351   62.2581978   0.8498   1          21    
  7610  189.4344788   62.2580452   -1.0     -99        -99   
  7616  188.9503784   62.2581558   -1.0     -99        -99   
  7623  189.3027496   62.2583733   -1.0     -99        -99   
  7624  189.3746033   62.2580109   -1.0     -99        -99   
  7630  189.1927948   62.2577286   0.851    1          21    
  7636  189.3500671   62.2579269   -1.0     -99        -99   
  7640  189.5498199   62.2575684   -1.0     -99        -99   
  7642  188.9494476   62.257843    -1.0     -999       -99   
  7643  188.9923401   62.2573395   -1.0     -99        -99   
  7645  189.0105438   62.2576561   -1.0     -99        -99   
  7646  189.0086212   62.2573433   -1.0     -99        -99   
  7678  189.283844    62.2575607   -1.0     -99        -99   
  7682  189.5177155   62.2571907   -1.0     -99        -99   
  7683  189.5702667   62.2572136   -1.0     -99        -99   
  7686  189.0654144   62.2573395   -1.0     -99        -99   
  7687  189.0955811   62.2573738   2.5869   1          104   
  7698  189.1654816   62.2572937   0.3766   1          21    
  7700  189.2738037   62.2570763   0.503    1          10    
  7711  189.1013184   62.257       0.6817   1          21    
  7716  189.5201874   62.2567482   -1.0     -99        -99   
  7723  189.1525574   62.2568359   0.7431   1          21    
  7733  188.9947357   62.2566185   -1.0     -99        -99   
  7739  189.3246918   62.2567749   -1.0     -99        -99   
  7746  188.978241    62.256073    -1.0     -99        -99   
  7762  189.3348389   62.2565613   0.9369   1          21    
  7780  189.1902924   62.2556801   -1.0     -99        -99   
  7783  189.2667389   62.2564583   0.3759   1          21    
  7800  189.2619171   62.2561989   2.481    1          34    
  7803  189.3465424   62.2555962   -1.0     -99        -99   
  7810  189.4778442   62.2556953   0.456    -1         81    
  7818  189.2117004   62.2561455   -1.0     -99        -99   
  7838  189.0066833   62.255703    -1.0     -99        -99   
  7840  189.2549591   62.2557602   1.807    1          34    
  7847  189.4658661   62.2556038   1.414    1          47    
  7848  188.9528046   62.2554436   0.885    -1         81    
  7865  189.5805206   62.2544212   -1.0     -99        -99   
  7867  189.0353241   62.2553444   -1.0     -99        -99   
  7869  189.1059875   62.2554245   0.6421   1          21    
  7878  189.5173645   62.2554436   -1.0     -99        -99   
  7882  189.5748444   62.254921    -1.0     -99        -99   
  7883  189.5752563   62.2539444   0.5711   1          23    
  7889  189.0127716   62.2552223   -1.0     -99        -99   
  7895  189.3582458   62.2552681   -1.0     2          72    
  7897  189.4261475   62.2551231   0.0699   1          21    
  7900  188.9661865   62.2551193   -1.0     -999       -99   
  7907  189.3047485   62.2551041   0.8785   -1         81    
  7908  189.3607178   62.255043    0.561    1          72    
  7910  189.5550842   62.2546806   -1.0     -99        -99   
  7920  189.2762146   62.2550163   0.8398   1          21    
  7924  189.3774872   62.2544937   0.8472   1          21    
  7925  189.420578    62.2547913   0.3771   1          25    
  7926  189.4921875   62.2546654   0.913    -1         81    
  7928  188.9892883   62.2544785   -1.0     -99        -99   
  7940  189.5592346   62.2544556   -1.0     -99        -99   
  7942  188.9946136   62.25457     -1.0     -99        -99   
  7952  189.4033203   62.2545815   -1.0     -99        -99   
  7958  189.065918    62.254303    -1.0     -99        -99   
  7959  189.0670776   62.253788    -1.0     -1         42    
  7963  189.299057    62.2541161   0.2988   1          21    
  7966  189.3947296   62.2543106   -1.0     3          72    
  7973  188.9507904   62.2543755   -1.0     -99        -99   
  7983  189.4533997   62.2541122   0.973    1          72    
  7991  189.0702057   62.2539825   1.996    1          34    
  7996  189.2849121   62.2540665   0.8392   1          21    
  8004  189.4840393   62.2537231   0.1895   1          25    
  8027  188.9480133   62.2534332   -1.0     -99        -99   
  8028  188.9536285   62.2536125   -1.0     -99        -99   
  8035  189.1380463   62.2537994   0.5196   1          21    
  8037  189.1991272   62.2535706   0.5336   1          21    
  8047  189.4473724   62.2535439   0.679    1          21    
  8051  189.0800781   62.2535019   0.7834   1          21    
  8053  189.1226654   62.253582    3.663    1          72    
  8054  189.1353302   62.2536392   0.6827   1          21    
  8056  189.235672    62.2536163   -1.0     -99        -99   
  8065  189.3182526   62.2534065   0.5577   1          25    
  8081  189.39328     62.253231    -1.0     -99        -99   
  8092  189.3071289   62.2531166   0.5238   1          21    
  8093  189.3219452   62.2533226   0.3359   1          21    
  8096  189.024826    62.2528992   -1.0     -99        -99   
  8099  189.1029968   62.2528954   0.6419   1          21    
  8102  189.1616821   62.2528992   -1.0     -99        -99   
  8105  189.2581024   62.2528763   0.9378   1          21    
  8111  189.4036255   62.2528458   -1.0     2          72    
  8113  189.482193    62.2518578   0.1892   1          21    
  8119  189.2670135   62.2528      2.133    1          34    
  8124  188.9641418   62.2525177   -1.0     -99        -99   
  8135  189.4096832   62.2525101   1.743    1          34    
  8138  189.4792023   62.2525787   -1.0     -99        -99   
  8141  189.0163574   62.2522659   -1.0     3          34    
  8142  189.065033    62.2525673   -1.0     -99        -99   
  8143  189.2209015   62.2524033   0.9378   1          21    
  8144  189.2519226   62.252449    2.33     1          105   
  8155  189.5258789   62.2520866   1.004    -1         81    
  8162  189.0219269   62.2522087   -1.0     -99        -99   
  8167  189.2880859   62.2522125   1.224    -1         81    
  8175  189.464386    62.2521248   -1.0     -99        -99   
  8178  189.5688019   62.2517776   -1.0     -99        -99   
  8191  189.300827    62.2520409   -1.0     -99        -99   
  8195  189.4994659   62.2517738   1.169    1          72    
  8217  189.5844879   62.2515182   -1.0     -99        -99   
  8218  188.9652557   62.2515755   -1.0     -99        -99   
