#         id100  f100_uncorr_1    f100_corr_1    f100_corr_2     f100_corr_3
#
           7008    1.50602e-05    1.50602e-05    1.50602e-05    1.50602e-05
           7009        3.17564        3.13577        3.13552        3.12739
           7038       0.768833       0.729923       0.730025       0.743799
           7041        3.48203        3.43016        3.42891        3.43385
           7045        2.66583        2.60598        2.60612        2.62327
           7052        35.1424        35.0986        35.0986        35.0866
           7053         2.5225        2.47788        2.47748        2.46327
           7054        4.94119         4.9057        4.90539        4.90888
           7063        0.74788       0.708514       0.706685       0.691689
           7065        5.22194        5.18412        5.18423        5.17741
           7079        1.20735         1.1643        1.16271         1.1473
           7092       0.202224       0.165017       0.164347       0.181335
           7093       0.165132       0.146499       0.140292       0.157254
           7098       0.976859       0.932485       0.931986       0.948686
           7099        2.38689        2.34218        2.34226        2.33304
           7101         0.7548       0.710401        0.71054       0.695132
           7107       0.131169      0.0855043      0.0855058      0.0715539
           7114         2.0037        1.95549        1.95549        1.94376
           7131       0.688386       0.641946       0.642083       0.653382
           7132       0.374828       0.338658        0.33862       0.347354
           7140       0.381796       0.360249       0.360389       0.376837
           7143    1.50602e-05    1.50602e-05    1.50602e-05    1.50602e-05
           7145       0.882738        0.81127       0.810145       0.812312
           7149    1.50602e-05    1.50602e-05    1.50602e-05    1.50602e-05
           7150       0.866626       0.828448       0.826409        0.83923
           7151    1.50602e-05    1.50602e-05    1.50602e-05    1.50602e-05
           7156        1.17444        1.11319        1.11332         1.1227
           7157        0.92434       0.888033        0.88794       0.902679
           7169    1.50602e-05    1.50602e-05    1.50602e-05    1.50602e-05
           7171       0.217687       0.185649       0.185113        0.19991
           7172        3.03272         2.9905        2.98997        2.97456
           7173        2.30055         2.2627        2.25615        2.24668
           7178        4.14793        4.07779        4.07216        4.07669
           7181       0.306078       0.306078       0.306078       0.306078
           7185         10.229        10.1679        10.1673        10.1519
           7188       0.820034       0.784209       0.782146       0.788705
           7189    1.50602e-05    1.50602e-05    1.50602e-05    1.50602e-05
           7194       0.967903       0.929849       0.929962        0.91726
           7196        17.6129        17.5225        17.5225        17.5325
           7205      0.0882738      0.0585318      0.0586369      0.0644514
           7231      0.0281729     -0.0043897     -0.0043897     -0.0043897
           7236        4.42417        4.37164        4.37072        4.35609
           7240        2.09813         2.0476        2.04747         2.0575
           7246       0.707672       0.653065       0.651961        0.66911
