#   SAVEDid        xf70        xe70       xf100       xe100       xf160       xe160       xf250       xe250       xf350       xe350       xf500       xe500       xf850       xe850      xf1160      xe1160      xf1200      xe1200      xf1250      xe1250      xf2000      xe2000      xf2050      xe2050       xfRad       xeRad
#
12656      0.8699      0.1601       1.793      0.1385       3.355       0.326        3.31      0.7295       2.077       0.583      0.9424      0.3067      0.1981     0.07215     0.07453     0.02808     0.06693     0.02288      0.0588     0.01732     0.01297    0.005138     0.01198    0.004742     0.00824    0.000804
12663      0.1278     0.05737      0.3021      0.1403       1.009      0.3602       1.925       0.626       2.237       0.798       1.793      0.7045      0.6302      0.2744      0.2679      0.1243      0.2415      0.1052      0.2131     0.08445     0.04757     0.02271     0.04391     0.02097    0.003505    0.001155
12675       1.681      0.4345       3.028      0.2195       4.153       0.406       3.022      0.6405       1.605      0.4365      0.6295      0.1985      0.1274     0.04478     0.04816     0.01747     0.04326     0.01415     0.03801     0.01059    0.008305    0.003115    0.007683    0.002877     0.01064    0.001277
12681      0.3422     0.00425      0.8134      0.0563       1.957       0.213       2.397       0.286       1.843      0.2245      0.9219      0.1132      0.2106      0.0259     0.07977     0.00981     0.07164    0.005245     0.06293    0.000355     0.01402     0.00172     0.01294    0.001585    0.004981    0.000625
12682       3.394      0.3845       7.394      0.4035        15.7        0.43       16.99       1.435       11.31       1.305       5.318      0.7385       1.148      0.1848      0.4342     0.07305      0.3901      0.0474      0.3427     0.01985     0.07611     0.01359     0.07029     0.01254     0.03829    0.001465
12684       0.193     0.09781      0.3589      0.2009      0.5604      0.2828      0.5281      0.2644      0.3358      0.1734      0.1561      0.0835     0.03332     0.01861     0.01257    0.007149     0.01129    0.006149    0.009921    0.005078    0.002196    0.001285    0.002028    0.001187    0.001386   0.0007712
12686      0.6354      0.2022       1.416      0.5957       2.674      0.9715       2.747      0.9445       1.761       0.662      0.8306      0.3594      0.1797     0.08661     0.06782     0.03378     0.06091     0.02865     0.05351     0.02314      0.0119    0.006124     0.01096    0.005677     0.00667    0.002678
12690       1.639       0.572       2.964       0.263       4.269      0.6005       3.198       0.868       1.713      0.5695      0.6757      0.2535      0.1373     0.05624      0.0519     0.02181     0.04664     0.01808     0.04098     0.01408    0.009011    0.003949    0.008334    0.003647     0.01039    0.001559
12694       1.058      0.4733       2.569      0.4445       6.903       0.485       10.48       0.677       9.593       1.317       5.896       1.259       1.605      0.4495      0.6188      0.1846      0.5561      0.1443      0.4887      0.1008      0.1082     0.03391     0.09988     0.03132     0.01903    0.001685
12699       0.152     0.08106      0.2946      0.2244      0.4642      0.4177       0.448      0.4268      0.2878      0.2779      0.1336      0.1298     0.02916     0.02838     0.01117     0.01086     0.01005    0.009758    0.008841    0.008568    0.001964    0.001948    0.001814      0.0018    0.001156    0.001148
12704      0.3458       0.077      0.9173      0.2148       2.123      0.6635       2.917       1.109       2.543       1.098       1.451      0.6756      0.3746      0.1888       0.143     0.07391      0.1285     0.06295      0.1128     0.05116     0.02495     0.01317     0.02304     0.01218    0.005465    0.002018
12717      0.3912     0.09925      0.8377      0.1734       1.329      0.1045       1.099      0.1583        0.61      0.1166        0.25     0.05675      0.0509     0.01318     0.01918    0.005165     0.01723    0.003935     0.01513    0.002615    0.003357   0.0009235    0.003103   0.0008525    0.003516    0.000563
12725      0.2346      0.0921      0.4943        0.23      0.8929      0.3921      0.8882      0.4138      0.5629      0.2747       0.259      0.1321     0.05526     0.03027     0.02098     0.01178     0.01886     0.01014     0.01658    0.008366     0.00369    0.002128    0.003409    0.001966    0.002243    0.001081
12736       0.879       0.139       1.687       0.198       2.146      0.4255       1.368      0.3732      0.6771      0.2109      0.2512     0.08535     0.04928     0.01791     0.01845    0.006835     0.01656    0.005545     0.01453     0.00416    0.003239    0.001198    0.003001    0.001106    0.006206    0.000789
12737      0.3863      0.1152      0.8567      0.2694       1.523       0.437       1.936       0.869       1.661      0.9121      0.9246      0.5734      0.2355      0.1592     0.09051     0.06228     0.08135     0.05459     0.07154     0.04634       0.016     0.01113     0.01478     0.01029    0.003681    0.001358
12746       1.761      0.0845       3.935      0.0455       8.217       0.065       8.588      0.1075       5.444      0.0735       2.492      0.0345      0.5311      0.0074      0.2012      0.0028      0.1808    -0.00755       0.159     -0.0186     0.03538     0.00054     0.03268    0.000505     0.02001    0.000305
12750       1.169      0.1295        2.55      0.1005       5.763      0.1285       6.525      0.4875       4.519      0.4745       2.173        0.28      0.4772     0.07235      0.1808     0.02885      0.1625     0.01825      0.1428      0.0069     0.03185     0.00533     0.02939     0.00495     0.01416      0.0005
12757      0.7615      0.1335       1.544       0.078       3.046       0.272       3.064        0.64       1.928      0.5475      0.8782      0.2958      0.1857        0.07     0.06999     0.02718     0.06287     0.02226     0.05523     0.01699     0.01228    0.004878     0.01134    0.004505    0.007461    0.000705
12760      0.4751      0.1063       1.337      0.4036       3.301      0.9505       4.553       1.451       3.772       1.431       2.025      0.8685      0.4959      0.2357       0.189     0.09066      0.1698     0.07646      0.1492     0.06121     0.03314     0.01587     0.03061     0.01466    0.008866    0.002844
12763      0.8995     0.09915       2.024      0.1405       4.541       0.078       5.121        0.23       3.529       0.266       1.692       0.168      0.3706     0.04525      0.1404     0.01825      0.1261     0.01025      0.1108     0.00165     0.02471     0.00341      0.0228    0.003165     0.01116     0.00044
12764       20.38       4.785       41.28       3.985       66.58       1.075        52.9        1.87       29.12       1.595        11.7       0.805       2.409       0.193      0.9147     0.07645      0.8221      0.0264      0.7226     -0.0274      0.1596     0.01435      0.1476     0.01325      0.1554     0.01245
12775      0.6369      0.1445       1.347        0.31       2.155      0.5385       1.794      0.5995      0.9914      0.3736      0.4036      0.1648     0.08227     0.03583     0.03103     0.01378     0.02789     0.01152      0.0245    0.009085    0.005426    0.002447    0.005016    0.002261     0.00551    0.001243
12783      0.4989      0.1635       1.074      0.4119       2.159      0.6635       2.345      0.8555       1.603      0.7313      0.7658      0.3972      0.1736      0.1013     0.06621     0.03959     0.05948     0.03425      0.0523     0.02854     0.01171    0.007163     0.01081    0.006616    0.005431    0.001803
12784      0.1571     0.06572      0.3127      0.1235      0.8944      0.4176        1.48      0.8557       1.739       1.144       1.534       1.108      0.6444      0.5067      0.2908       0.235      0.2636      0.2106      0.2335      0.1835     0.05321     0.04352     0.04914      0.0402    0.002605    0.001634
12788      0.7267      0.0898       1.343      0.1085       5.372       0.051       11.37       0.105       13.69       0.205       11.45         0.2       4.257      0.0795       1.808       0.034       1.631     -0.0565       1.438     -0.1545      0.3219     0.00605      0.2971      0.0056     0.02072    0.000435
12792      0.2055       0.053      0.5048      0.0455       1.759       0.274       3.062      0.5925       3.079      0.7585       2.183      0.6305       0.656      0.2154      0.2578      0.0883      0.2319       0.071      0.2038      0.0523       0.045     0.01601     0.04154     0.01479    0.005528     0.00105
12794      0.4878      0.2636      0.8049      0.3262      0.9217      0.2843      0.6816      0.2786      0.3581      0.1703      0.1375     0.07407     0.02752     0.01622     0.01036    0.006266     0.00931    0.005426    0.008178    0.004522    0.001831    0.001091    0.001695    0.001006    0.003054    0.001207
12799     0.01789     0.01406     0.02901     0.02698     0.03667     0.03601     0.02117     0.02099    0.009949    0.009881    0.003699    0.003676   0.0007434   0.0007386   0.0002784   0.0002784   0.0002498   0.0002498   0.0002192   0.0002192    4.94e-05   4.939e-05   4.579e-05   4.579e-05    9.27e-05    9.27e-05
12801       0.149      0.0244      0.2525      0.0636      0.4006       0.096      0.3843     0.09865      0.2481      0.0714       0.115     0.03576     0.02464     0.00818    0.009279    0.003202    0.008335    0.002572    0.007321    0.001894    0.001593   0.0005835    0.001469   0.0005386   0.0009105   0.0002715
12806       1.246       0.187       2.563       0.091       5.365       0.226       5.698      0.5385       3.709      0.4585       1.723      0.2525      0.3682      0.0618      0.1391     0.02435       0.125      0.0161      0.1097      0.0072      0.0244    0.004475     0.02252    0.004135     0.01286    0.000895
12807      0.1276     0.03318      0.3643      0.1951      0.8543      0.5497       1.183      0.8155       1.019      0.7251      0.5659      0.4054      0.1422      0.1031     0.05416     0.03953     0.04864     0.03476     0.04271     0.02965    0.009456    0.006954    0.008729     0.00642     0.00225    0.001617
12810        0.49      0.1778       1.244        0.19        3.61       0.176       5.566       0.717       5.124       1.081       3.192       1.018      0.8777      0.3473      0.3388      0.1386      0.3045      0.1145      0.2676     0.08865     0.05914     0.02447     0.05462      0.0226     0.01033    0.001056
12817      0.2503      0.0672      0.5491      0.1271      0.9045      0.1255      0.7535      0.1511      0.4301      0.1123      0.1813     0.05565     0.03731     0.01294     0.01407     0.00507     0.01264    0.004105     0.01111     0.00307    0.002465   0.0009115    0.002278   0.0008415    0.002415    0.000414
