#   SAVEDid        xf70        xe70       xf100       xe100       xf160       xe160       xf250       xe250       xf350       xe350       xf500       xe500       xf850       xe850      xf1160      xe1160      xf1200      xe1200      xf1250      xe1250      xf2000      xe2000      xf2050      xe2050       xfRad       xeRad
#
7367      0.2187      0.0886      0.4533      0.0789       1.065      0.4587       1.801       1.087       1.802       1.198       1.277      0.8962      0.3854      0.2809      0.1519      0.1119      0.1366     0.09871      0.1202     0.08451     0.02669     0.01983     0.02465     0.01831    0.004712    0.002895
7368      0.1817     0.02785      0.5244      0.1745       1.266      0.3861       1.607      0.5545       1.314      0.5085      0.6902      0.2882      0.1655     0.07378     0.06252     0.02845     0.05611      0.0238     0.04925     0.01884     0.01089    0.005034     0.01006    0.004653    0.004257    0.001256
7369      0.6534       0.126       1.037       0.232       1.956      0.4175       2.616      0.8095       2.452       0.886        1.68      0.6845      0.4959      0.2306      0.1951     0.09375      0.1755      0.0793      0.1545      0.0638      0.0344     0.01677     0.03177     0.01549    0.006041    0.001778
7379      0.7019      0.3341       1.416        0.32       3.288      0.1635         4.6      0.4085        4.05      0.5975       2.263       0.475       0.576      0.1535      0.2213     0.06145       0.199     0.04725      0.1749     0.03195     0.03912     0.01117     0.03615     0.01033      0.0108    0.001398
7380      0.4161      0.2729      0.9958      0.6823       1.748      0.9929       1.577      0.7079      0.9743      0.3877      0.4172      0.1603      0.0823      0.0307     0.02991     0.01102     0.02677    0.008875     0.02343    0.006585      0.0051    0.001864     0.00471    0.001724      0.0053    0.003105
7381      0.2791     0.06475      0.7632      0.2627       1.681      0.5265       1.909      0.7435       1.446       0.625      0.7125      0.3285      0.1611     0.07835     0.06043     0.02985     0.05423     0.02523     0.04757     0.02027     0.01051    0.005245    0.009709    0.004842     0.00517    0.001798
7385       2.031       0.622       6.085       1.609       16.46        0.55       26.79        3.05       25.86       4.765       17.68       4.175       5.159       1.452       2.009       0.598       1.806      0.4675       1.587      0.3265      0.3497      0.1092      0.3229      0.1009     0.07515    0.003275
7386        33.3       3.545       68.63       4.105       96.39        0.23       65.31       2.625       33.25       2.045       12.57       0.965        2.49      0.2255      0.9344     0.08865      0.8387      0.0364      0.7361    -0.01965      0.1631      0.0157       0.151     0.01445      0.2344      0.0128
7387       1.633      0.2125       3.843       0.095       7.022       0.328       6.173      0.5265       3.527       0.367       1.465       0.173      0.3062     0.03985      0.1166      0.0156      0.1048     0.00895     0.09218      0.0018     0.02047     0.00283     0.01892     0.00261     0.01546    0.000565
7394      0.6072      0.0513       1.085     0.09965       1.272      0.1225      0.8173        0.08      0.3931     0.03865      0.1456     0.01435      0.0265    0.002605    0.009573    0.000937    0.008573   0.0003885    0.007505  -0.0001975    0.001656    0.000166    0.001535   0.0001535    0.004193   0.0004205
7404     0.09378     0.04542      0.2258       0.094      0.5484      0.2685       1.002      0.6613       1.072      0.7709      0.8084      0.6207      0.2632      0.2125      0.1063     0.08702     0.09564     0.07737     0.08413     0.06692     0.01858     0.01529     0.01715     0.01411    0.002815    0.001852
7406      0.2992      0.1062      0.8717      0.2153       2.389      0.3145       3.228      0.7435       2.838       0.991       1.681      0.7667      0.4486       0.242      0.1725     0.09653       0.155     0.08303      0.1362     0.06848      0.0302     0.01737      0.0279     0.01605    0.008613    0.001397
7410       1.932      0.1515       2.857       0.432       4.566      0.8935       5.163       1.166       4.493       1.109       2.959      0.8245        0.86        0.28      0.3373      0.1159      0.3032     0.09325      0.2666      0.0688     0.05906     0.02111     0.05455     0.01951     0.01095    0.000978
7416      0.1217     0.04972      0.2644       0.137      0.4985      0.2441      0.4853       0.228      0.3012      0.1383      0.1409     0.06694     0.03032      0.0151     0.01144     0.00583     0.01027    0.004955     0.00903     0.00402    0.002009    0.001047    0.001855   0.0009671    0.001392   0.0007171
7420      0.5294     0.09955       1.155      0.1315       1.833      0.4905       1.413      0.5257      0.7639      0.3242      0.3028        0.14     0.06168     0.03052     0.02334     0.01178     0.02097     0.01001     0.01842      0.0081    0.004088    0.002078    0.003781    0.001919    0.004319    0.000635
7421      0.2025      0.0554      0.5147      0.1803       1.113       0.261       1.293       0.237      0.9363      0.1678       0.443     0.09725     0.09958     0.02823     0.03768      0.0115     0.03384     0.00903     0.02973    0.006375    0.006635    0.002152     0.00613    0.001991    0.003404   0.0007875
7426      0.1398     0.04575      0.3295       0.093       1.768       0.441       4.376       0.355       5.673       0.192       5.071      0.6135       2.238      0.5675       1.021      0.3061      0.9272      0.2476       0.824      0.1826      0.1882      0.0625      0.1737      0.0577     0.01404      0.0004
7438      0.3537      0.2253      0.6714      0.4386      0.9563      0.5118      0.7512      0.3348      0.4668      0.2179      0.2112      0.1023     0.04423     0.02253     0.01664    0.008652     0.01494    0.007372     0.01313    0.005997    0.002914    0.001545    0.002691    0.001427    0.002825    0.001678
7449       0.281     0.09445       0.616      0.2272       1.122      0.3307       1.032      0.2783       0.609      0.1782      0.2706     0.09045     0.05613     0.02086     0.02108    0.008095     0.01892    0.006615     0.01663    0.005035    0.003688    0.001455    0.003406    0.001344    0.003092   0.0009955
7455      0.7325      0.1998       1.383       0.308       1.793      0.5285       1.159        0.45      0.5803      0.2526       0.218      0.1023     0.04338     0.02158     0.01632    0.008255     0.01464    0.006999     0.01285    0.005654    0.002853    0.001439    0.002642    0.001329    0.004478    0.001042
7472      0.1617      0.0377      0.4201      0.1142      0.9869      0.3501       1.408      0.5811        1.25      0.5804      0.7254      0.3656      0.1907      0.1036     0.07305     0.04065     0.06562      0.0349     0.05764     0.02873     0.01277    0.007255      0.0118    0.006702    0.003563    0.001356
7482      0.1666     0.04165      0.4743      0.1061       1.144      0.3316       1.752       0.716        1.64      0.7839       1.037      0.5463      0.2887      0.1643      0.1117     0.06519      0.1005     0.05634     0.08827     0.04673     0.01962     0.01169     0.01812      0.0108    0.004583    0.001627
7487      0.2716      0.1673      0.5421      0.3428      0.8413      0.3997      0.7339      0.2911      0.4794       0.202      0.2316      0.1108     0.05199     0.02837     0.01976     0.01113     0.01776    0.009574     0.01561    0.007904    0.003494    0.002022    0.003228    0.001867    0.002466    0.001286
7489      0.6767      0.1429       1.314       0.102        1.98      0.1465       1.546       0.266       0.833       0.183      0.3316      0.0845     0.06683     0.01899     0.02515     0.00738      0.0226    0.005735     0.01985    0.003965    0.004363    0.001341    0.004033    0.001238    0.004906   0.0003695
7493      0.2103      0.0799      0.4545       0.197      0.8172      0.3038       0.748       0.262      0.4454      0.1538      0.2013     0.07345     0.04235     0.01622     0.01597    0.006215     0.01435     0.00509     0.01261    0.003886    0.002804    0.001109    0.002589    0.001024    0.002249   0.0009055
7495      0.1151     0.06833      0.2786      0.1514      0.7625      0.4945       1.328       1.003       1.511        1.22       1.219       1.023       0.462       0.404      0.1981      0.1755      0.1787      0.1572      0.1577      0.1374     0.03539     0.03149     0.03267     0.02907    0.003823    0.002915
7508       0.185     0.04325      0.5021      0.1836       1.099      0.3839       1.256      0.5202      0.9559      0.4371      0.4728      0.2296      0.1073     0.05478     0.04028     0.02085     0.03614     0.01772     0.03172     0.01437    0.007009    0.003661    0.006474    0.003382    0.003398    0.001294
7510      0.2011     0.05875      0.3455      0.0848      0.4205      0.1529      0.2403      0.1061      0.1127     0.05407     0.04159     0.02105    0.008286    0.004374    0.003099    0.001658     0.00278    0.001414    0.002438    0.001152   0.0005459   0.0002893   0.0005058   0.0002674   0.0009765   0.0002635
7511       0.307      0.1387      0.6022      0.2487      0.9052      0.4527      0.6267        0.36      0.3256      0.1986      0.1259     0.07985     0.02574     0.01684    0.009761    0.006449    0.008766    0.005624    0.007698    0.004738     0.00171    0.001131    0.001582    0.001046     0.00187    0.000854
7532      0.4814      0.0349       1.123      0.0805       2.279      0.0975       2.319      0.3505       1.483       0.312      0.6803       0.174      0.1439     0.04275     0.05409     0.01685     0.04857     0.01326     0.04267    0.009415    0.009488    0.003062    0.008762    0.002828    0.006422    0.000118
7533      0.1822     0.09268       0.387      0.2111       0.683      0.2933      0.6342      0.2557      0.4001      0.1721      0.1838     0.08365     0.03944     0.01949     0.01492    0.007569     0.01341    0.006434     0.01178    0.005214    0.002622    0.001372    0.002422    0.001267    0.001877    0.000857
7540      0.2988      0.0749      0.6883      0.1809       1.369       0.222       1.328       0.202      0.8131      0.1413      0.3731      0.0822      0.0789     0.02073     0.02967    0.008225     0.02664     0.00631      0.0234    0.004255    0.005199    0.001507    0.004802    0.001392    0.003845     0.00069
7544      0.3494      0.1278      0.7525      0.3176       1.326      0.5136       1.191      0.4626      0.7084      0.2986      0.3162      0.1452     0.06587      0.0324     0.02477     0.01245     0.02224     0.01056     0.01955    0.008545    0.004336    0.002226    0.004006    0.002056    0.003672    0.001498
7548      0.3887      0.1247      0.6161      0.1678       2.241       0.107       5.237      0.1455       6.923      0.1445        6.29      0.2565       2.679       0.192       1.203       0.101        1.09        0.04       0.964     -0.0275      0.2182      0.0207      0.2015     0.01915     0.01695     0.00066
