#      id           ra           de         z        ez      z_sp        z_op          fK         dfK        fch1       dfch1        fch2       dfch2        fch3       dfch3        fch4       dfch4         f24        df24         f16        df16        f100       df100        f160       df160        f250       df250        f350       df350        f500       df500        f850       df850       f1160      df1160       f20cm      df20cm         SNR       Mstar         SFR        eSFR        sSFR    goodArea    Type_AGN    Type_SED    Type_FIR
#
10879      189.3762665   62.2239685     1.022        -1     1.022         1      0.03532    0.003532     0.04273     4.7e-05     0.03263     7.1e-05     0.02592    0.000397     0.02862    0.000478      0.2532    0.009811      0.2404    0.008476       3.341      0.3269       9.451      0.7841       10.45       1.969       1.236       3.385         -99       1e+10       1e-99       1e+10         -99       1e+10     0.01534     0.00262       16.67   3.177e+10       36.41       2.184       1.146           1           0          -1           1
10884      188.9163971   62.2235680     1.004        -1     1.004      1.09      0.03076    0.003076     0.04103     6.7e-05     0.03405     8.5e-05      0.0221    0.000686     0.01975    0.000658     0.05736    0.005389         -99       1e+10      0.3697      0.4767       1.661      0.9174         -99       1e+10         -99       1e+10         -99       1e+10       1e-99       1e+10         -99       1e+10    0.008158    0.002737        1.97    5.52e+10        6.78       3.442      0.1228           0           0          -1           0
10894      189.1911316   62.2238235    0.3208        -1    0.3208      0.31      0.03436    0.003436     0.01641     3.4e-05     0.01375       5e-05    0.009266    0.000316     0.01865    0.000358     0.03924    0.004769     0.03207    0.006719       1.004      0.3281       1.047      0.7327         -99       1e+10         -99       1e+10         -99       1e+10       1e-99       1e+10         -99       1e+10    0.002949    0.002406       3.377   4.365e+09      0.3563      0.1055     0.08163           1           0          -1           0
10898      189.4432983   62.2238007      3.18     0.376        -1      3.18     0.002858   0.0002858    0.007015     4.2e-05    0.007524     8.2e-05    0.008209    0.000449     0.01057    0.000562     0.02836    0.004614         -99       1e+10      0.8603      0.4001       2.113      0.7044       3.701       1.044       5.455       1.441       6.277       1.848       1.327       1.074      0.2194      0.6119    0.005272     0.00261       7.329   9.375e+10       236.5        86.4       2.523           1           0           0           1
10909      189.2999573   62.2238121     1.996        -1     1.996      2.04     0.004325   0.0004325    0.009243     3.1e-05     0.01155       5e-05     0.01621    0.000309     0.01251    0.000357      0.2188    0.006874     0.03928    0.006328       3.898      0.3144       12.49       1.212       15.49       2.121       7.449       3.898       24.05       4.728       3.388       1.264       1.019      0.8334      0.0553      0.0051       18.75   6.637e+10       269.6       19.71       4.062           1           0           0           1
10911      189.4257965   62.2237511    0.1045        -1    0.1045      0.08      0.02679    0.002679     0.01087       4e-05    0.008009     7.3e-05    0.005879    0.000418    0.007726    0.000503     0.01491    0.003581     0.01705    0.006597      0.9622      0.3521         -99       1e+10         -99       1e+10         -99       1e+10         -99       1e+10       1e-99       1e+10         -99       1e+10  -0.0003026    0.002635       2.733   1.585e+08    0.004708    0.001723     0.02971           1           0          -1           0
10916      188.9110413   62.2235374     2.801       2.8        -1       -99          -99       1e+10     0.00084     6.5e-05    0.000718     8.5e-05    0.002714     0.00074   -0.000299      0.0007   8.071e-11    0.008113         -99       1e+10   1.792e-05      0.8493      0.5387       1.534        2.38       3.315       4.134       6.604      0.5014       14.63      0.7046       2.154    2.13e-10       1.382     0.00821    0.002735       1.067       1e-99       247.3       247.3         -99           0           0           0           0
10922      189.3135986   62.2236557      2.44      0.31        -1      2.44    0.0008318   8.318e-05    0.002981     2.9e-05    0.003224       5e-05    0.004143    0.000315    0.003839    0.000371      0.0201    0.003573   1.903e-10    0.006071   1.792e-05      0.3331   1.745e-05      0.6627         -99       1e+10         -99       1e+10         -99       1e+10       1e-99       1e+10         -99       1e+10     0.00437    0.002459           0   5.248e+09       29.95       29.95       5.707           1           0           0           0
10931      189.5064697   62.2233467     0.651      0.25        -1       -99          -99       1e+10    0.000389     7.8e-05         -99       1e+10   -0.002894    0.000875   -0.000187    0.001913      0.0229     0.01027         -99       1e+10       1.775   2.931e+05       4.487       2.027         -99       1e+10         -99       1e+10         -99       1e+10       1e-99       1e+10         -99       1e+10   0.0006651    0.002766       2.214       1e-99       3.469       3.009         -99           0           0           0           0
10942      189.4233856   62.2228012     1.875        -1     1.875      1.87     0.004875   0.0004875    0.007768     3.9e-05    0.007561     7.2e-05    0.007028     0.00042     0.00547    0.000502     0.04236    0.005475    0.001179    0.007769      0.4582      0.3464     0.01158      0.5906         -99       1e+10         -99       1e+10         -99       1e+10       1e-99       1e+10         -99       1e+10    0.007868    0.002622       1.323   1.419e+10       18.67       14.11       1.316           1           0           0           0
10951      189.0442505   62.2231636      1.62     0.236        -1      1.62     0.003373   0.0003373    0.006443       4e-05    0.007175     6.4e-05    0.005913    0.000426    0.004744     0.00051      0.0548    0.005362     0.03112    0.006931      0.1735      0.3356       1.294      0.8018         -99       1e+10         -99       1e+10         -99       1e+10       1e-99       1e+10         -99       1e+10   -3.41e-05    0.002541       1.694    1.87e+10       17.35       10.24      0.9276           1           0           0           0
10954      189.2512360   62.2232246     1.461        -1     1.461      1.39     0.004487   0.0004487    0.008312       3e-05    0.009526     4.8e-05    0.007736    0.000299    0.009518    0.000344     0.05271    0.002679     0.06041    0.006411       1.721      0.3125      0.8531       0.583         -99       1e+10         -99       1e+10         -99       1e+10       1e-99       1e+10         -99       1e+10    0.006931    0.002408       5.698   7.797e+09       15.79       3.452       2.025           1           0          -1           1
10965      189.0396118   62.2230492     1.008        -1     1.008      0.87     0.007112   0.0007112     0.01069     4.2e-05    0.008142     6.3e-05    0.006393    0.000429    0.006778    0.000509     0.07814    0.004599     0.07246    0.008842       1.219      0.3117       1.338      0.5424         -99       1e+10         -99       1e+10         -99       1e+10       1e-99       1e+10         -99       1e+10    0.006163    0.002598       4.623   9.375e+09       8.336       1.803      0.8892           1           0          -1           0
10966      189.0913086   62.2231178     1.249    0.2025        -1      1.25      0.01514    0.001514     0.02754     4.4e-05     0.02589     6.5e-05     0.01663    0.000402      0.0182    0.000477     0.08844    0.009035      0.1044    0.008363       1.187      0.3543       3.361      0.6143       2.823      0.9783         -99       1e+10         -99       1e+10       1e-99       1e+10         -99       1e+10      0.0166      0.0025       7.035   4.285e+10       21.76       8.839      0.5078           1           0           0           1
10970      189.2584839   62.2230530      0.41        -1      0.41      0.31      0.04018    0.004018     0.02319     3.5e-05     0.01961       5e-05      0.0138    0.000302     0.02488    0.000344     0.05229    0.002677     0.04825    0.006198      0.8551      0.3237       3.622       0.624       2.512       2.047         -99       1e+10         -99       1e+10       1e-99       1e+10         -99       1e+10    0.005847    0.002435       6.495   7.979e+09         1.2      0.1848      0.1504           1           0          -1           1
10976      189.4380646   62.2229195    0.9737        -1    0.9737      0.95       0.1556     0.01556      0.1426     6.8e-05      0.1041       9e-05     0.07261    0.000451     0.04976    0.000548     0.03054    0.003203         -99       1e+10   1.792e-05      0.3939       1.079      0.7883         -99       1e+10         -99       1e+10         -99       1e+10       1e-99       1e+10         -99       1e+10     0.00138     0.00264       1.369   2.466e+11         2.3        1.68    0.009328           1           0           0           0
10992      189.3862762   62.2229729     2.554        -1     2.554      2.54     0.002938   0.0002938    0.004484     3.8e-05    0.004556     6.6e-05     0.00494    0.000405    0.003721    0.000474     0.04116    0.003756     0.01658    0.006242   1.792e-05      0.3282   1.745e-05      0.6081         -99       1e+10         -99       1e+10         -99       1e+10       1e-99       1e+10         -99       1e+10    0.002607    0.002585           0   1.236e+10       27.45       27.45       2.221           1           0           0           0
